area_name,area_code,age,age_lower,age_higher,week_ending,weekly_admissions,weekly_rate
London,E40000003,0 - 5 years,0,5,2021-12-05,31,4.300000000000011
London,E40000003,0 - 5 years,0,5,2021-11-28,11,1.5
London,E40000003,0 - 5 years,0,5,2021-11-21,25,3.5
London,E40000003,0 - 5 years,0,5,2021-11-14,22,3.0999999999999943
London,E40000003,0 - 5 years,0,5,2021-11-07,17,2.4000000000000057
London,E40000003,0 - 5 years,0,5,2021-10-31,15,2.0999999999999943
London,E40000003,0 - 5 years,0,5,2021-10-24,21,2.9000000000000057
London,E40000003,0 - 5 years,0,5,2021-10-17,17,2.4000000000000057
London,E40000003,0 - 5 years,0,5,2021-10-10,12,1.5999999999999943
London,E40000003,0 - 5 years,0,5,2021-10-03,12,1.6999999999999886
London,E40000003,0 - 5 years,0,5,2021-09-26,10,1.4000000000000057
London,E40000003,0 - 5 years,0,5,2021-09-19,12,1.700000000000017
London,E40000003,0 - 5 years,0,5,2021-09-12,19,2.5999999999999943
London,E40000003,0 - 5 years,0,5,2021-09-05,23,3.1999999999999886
London,E40000003,0 - 5 years,0,5,2021-08-29,35,4.900000000000006
London,E40000003,0 - 5 years,0,5,2021-08-22,25,3.5
London,E40000003,0 - 5 years,0,5,2021-08-15,24,3.3000000000000114
London,E40000003,0 - 5 years,0,5,2021-08-08,27,3.799999999999983
London,E40000003,0 - 5 years,0,5,2021-08-01,24,3.4000000000000057
London,E40000003,0 - 5 years,0,5,2021-07-25,26,3.5999999999999943
London,E40000003,0 - 5 years,0,5,2021-07-18,27,3.8000000000000114
London,E40000003,0 - 5 years,0,5,2021-07-11,21,2.8999999999999915
London,E40000003,0 - 5 years,0,5,2021-07-04,10,1.4000000000000057
London,E40000003,0 - 5 years,0,5,2021-06-27,5,0.7000000000000028
London,E40000003,0 - 5 years,0,5,2021-06-20,15,2.0999999999999943
London,E40000003,0 - 5 years,0,5,2021-06-13,5,0.7000000000000028
London,E40000003,0 - 5 years,0,5,2021-06-06,5,0.7000000000000028
London,E40000003,0 - 5 years,0,5,2021-05-30,5,0.6999999999999886
London,E40000003,0 - 5 years,0,5,2021-05-23,5,0.7000000000000028
London,E40000003,0 - 5 years,0,5,2021-05-16,6,0.7999999999999972
London,E40000003,0 - 5 years,0,5,2021-05-09,0,0
London,E40000003,0 - 5 years,0,5,2021-05-02,6,0.8000000000000114
London,E40000003,0 - 5 years,0,5,2021-04-25,0,0
London,E40000003,0 - 5 years,0,5,2021-04-18,5,0.6999999999999886
London,E40000003,0 - 5 years,0,5,2021-04-11,3,0.5
London,E40000003,0 - 5 years,0,5,2021-04-04,4,0.5
London,E40000003,0 - 5 years,0,5,2021-03-28,2,0.30000000000001137
London,E40000003,0 - 5 years,0,5,2021-03-21,3,0.3999999999999915
London,E40000003,0 - 5 years,0,5,2021-03-14,9,1.2999999999999972
London,E40000003,0 - 5 years,0,5,2021-03-07,9,1.2000000000000028
London,E40000003,0 - 5 years,0,5,2021-02-28,10,1.4000000000000057
London,E40000003,0 - 5 years,0,5,2021-02-21,13,1.7999999999999972
London,E40000003,0 - 5 years,0,5,2021-02-14,23,3.200000000000003
London,E40000003,0 - 5 years,0,5,2021-02-07,15,2.0999999999999943
London,E40000003,0 - 5 years,0,5,2021-01-31,28,3.9000000000000057
London,E40000003,0 - 5 years,0,5,2021-01-24,40,5.599999999999994
London,E40000003,0 - 5 years,0,5,2021-01-17,51,7.1000000000000085
London,E40000003,0 - 5 years,0,5,2021-01-10,70,9.799999999999997
London,E40000003,0 - 5 years,0,5,2021-01-03,56,7.799999999999997
London,E40000003,0 - 5 years,0,5,2020-12-27,57,8
London,E40000003,0 - 5 years,0,5,2020-12-20,28,3.8999999999999986
London,E40000003,0 - 5 years,0,5,2020-12-13,17,2.3000000000000043
London,E40000003,0 - 5 years,0,5,2020-12-06,12,1.6999999999999957
London,E40000003,0 - 5 years,0,5,2020-11-29,8,1.1000000000000014
London,E40000003,0 - 5 years,0,5,2020-11-22,12,1.7000000000000028
London,E40000003,0 - 5 years,0,5,2020-11-15,10,1.3999999999999986
